scorer,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000,DLC_resnet50_BMD_PPJan7shuffle1_200000
91,1279.034,971.238,1.0,1301.546,993.753,1.0,1311.947,976.601,1.0,1361.918,1025.198,1.0,1316.605,989.236,1.0,1338.492,1009.645,1.0,1103.07,309.098,1.0,1112.049,285.54,1.0,1095.617,285.412,1.0,1123.559,190.982,1.0,1105.329,276.07,1.0,1113.273,236.165,1.0,1168.0,476.422,1.0,1155.454,459.841,1.0,1149.715,478.398,1.0,1079.282,437.554,1.0,1146.802,461.413,1.0,1115.431,450.119,1.0,1249.207,936.626,1.0,1239.116,912.243,1.0,1229.701,928.598,1.0,1179.561,853.623,1.0,1227.632,912.707,1.0,1209.313,890.106,1.0,1178.205,862.671,1.0,1152.49,844.73,1.0,1150.52,860.298,1.0,1053.688,831.181,1.0,1140.24,846.622,1.0,1098.623,845.223,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1263.51,949.067,1.0,1295.167,987.334,1.0,1307.386,973.498,1.0,1351.713,1026.451,1.0,1312.838,986.45,1.0,1328.368,1008.974,1.0,1105.253,299.735,1.0,1110.38,281.143,1.0,1094.607,280.761,1.0,1126.024,190.415,1.0,1105.806,268.774,1.0,1111.906,239.245,1.0,1170.984,475.761,1.0,1157.365,460.361,1.0,1152.65,478.612,1.0,1079.823,437.243,1.0,1142.48,464.167,1.0,1116.902,451.459,1.0,,,0.0,1255.261,926.802,1.0,1240.924,938.921,1.0,1190.159,862.383,1.0,1240.347,927.141,1.0,1215.803,899.661,1.0,1197.084,871.732,1.0,1179.965,853.466,1.0,1172.755,873.87,1.0,1075.89,830.36,1.0,1163.259,860.079,1.0,1124.208,851.265,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1275.206,966.137,1.0,1294.533,987.625,1.0,1306.603,971.561,1.0,1351.86,1025.196,1.0,1312.037,984.45,1.0,1326.503,1009.118,1.0,1104.645,296.196,1.0,1113.052,279.72,1.0,1091.115,270.879,1.0,1126.927,188.194,1.0,1105.986,267.686,1.0,1112.396,232.348,1.0,1171.92,475.453,1.0,1159.06,462.419,1.0,1154.736,480.266,1.0,1081.589,436.174,1.0,1144.995,466.913,1.0,1118.946,452.986,1.0,,,0.0,1259.128,937.4,1.0,1247.805,953.464,1.0,1207.709,870.04,1.0,1244.54,937.855,1.0,1225.517,907.523,1.0,1214.505,880.211,1.0,1197.534,867.869,1.0,1188.542,879.589,1.0,1094.62,835.844,1.0,1181.411,867.064,1.0,1142.714,853.468,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1279.993,962.987,1.0,1296.499,990.707,1.0,1306.739,976.869,1.0,1351.692,1025.115,1.0,1311.575,988.333,1.0,1327.233,1010.215,1.0,1103.084,296.713,1.0,1111.73,278.768,1.0,1089.837,269.086,1.0,1127.805,186.118,1.0,1104.719,266.078,1.0,1110.061,231.695,1.0,1171.337,476.009,1.0,1158.517,462.745,1.0,1153.626,480.633,1.0,1081.116,436.053,1.0,1143.894,467.363,1.0,1117.956,452.329,1.0,,,0.0,1271.985,950.479,1.0,1255.381,957.408,1.0,1224.41,877.091,0.9959999918937683,1259.058,947.371,1.0,1236.682,915.615,1.0,1225.448,890.62,1.0,1210.078,875.327,1.0,1197.865,890.325,1.0,1124.111,842.897,1.0,1197.66,870.557,1.0,1162.71,859.246,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1281.971,968.511,1.0,1296.224,994.715,1.0,1308.85,975.522,1.0,1353.451,1023.46,1.0,1314.377,990.818,1.0,1329.217,1010.532,1.0,1101.491,298.081,1.0,1111.325,283.097,1.0,1089.498,272.482,1.0,1127.771,186.893,1.0,1104.824,268.817,1.0,1111.457,232.797,1.0,1170.612,476.184,1.0,1159.863,461.294,1.0,1152.86,478.916,1.0,1080.08,437.891,1.0,1144.876,464.613,1.0,1119.131,450.495,1.0,,,0.0,1268.894,951.23,1.0,1258.148,967.477,1.0,1202.443,918.338,0.7350000143051147,1258.927,947.819,1.0,1239.464,927.528,1.0,1234.027,904.339,1.0,1222.491,879.214,1.0,1208.51,895.289,1.0,1131.982,851.574,1.0,1205.631,884.899,1.0,1178.584,868.762,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1282.852,970.863,1.0,1303.078,996.562,1.0,1314.066,977.422,1.0,1351.855,1024.982,1.0,1312.346,993.642,1.0,1332.898,1011.198,1.0,1102.771,299.389,1.0,1114.159,281.486,1.0,1097.565,273.236,1.0,1127.464,186.891,1.0,1103.868,268.345,1.0,1107.629,233.274,1.0,1170.708,476.137,1.0,1158.763,460.186,1.0,1153.851,478.755,1.0,1079.756,437.31,1.0,1144.839,464.668,1.0,1118.882,450.487,1.0,,,0.0,1272.408,957.586,1.0,1257.716,967.575,1.0,1205.451,923.086,0.16300000250339508,1259.675,953.294,1.0,1241.98,931.581,1.0,1238.442,916.248,1.0,1228.036,889.89,1.0,1220.036,911.488,1.0,1142.915,862.798,1.0,1215.774,891.013,1.0,1183.109,875.226,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1288.465,974.574,1.0,1307.85,996.223,1.0,1315.011,975.12,1.0,1352.12,1024.664,1.0,1315.864,992.817,1.0,1336.051,1011.793,1.0,1101.09,298.102,0.9779999852180481,1113.254,274.01,1.0,1096.547,277.696,1.0,1125.748,188.855,1.0,1102.992,271.662,1.0,1106.481,235.355,1.0,1165.319,476.563,0.9440000057220459,1156.34,460.5,1.0,1152.49,479.045,1.0,1080.359,437.189,1.0,1142.335,467.513,1.0,1116.437,452.697,1.0,,,0.0,1270.012,964.399,1.0,1257.653,974.363,1.0,,,0.0,1258.753,958.494,1.0,1244.396,936.889,1.0,1236.727,924.2,1.0,1232.612,894.836,1.0,1217.024,914.34,1.0,1149.773,863.243,1.0,1212.375,900.055,1.0,1183.526,881.65,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1292.113,967.149,1.0,1309.988,992.472,1.0,1320.879,974.724,1.0,1354.49,1026.412,1.0,1322.237,991.316,1.0,1334.53,1007.084,1.0,1100.592,297.301,1.0,1114.308,276.919,1.0,1092.187,278.636,1.0,1122.959,189.557,1.0,1106.92,266.834,1.0,1109.987,235.96,1.0,1170.201,475.276,0.9010000228881836,1155.032,458.418,1.0,1151.883,477.615,1.0,1080.731,437.119,1.0,1141.007,466.902,1.0,1116.438,451.107,1.0,,,0.0,1272.487,968.812,1.0,1258.45,980.402,1.0,,,0.0,1258.562,964.241,1.0,1249.096,941.798,1.0,1245.686,924.006,1.0,1229.267,900.488,1.0,1222.099,916.559,1.0,1155.438,860.259,1.0,1216.945,906.953,1.0,1193.647,884.708,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1299.369,964.664,1.0,1306.364,987.083,1.0,1318.502,973.75,1.0,1357.853,1028.449,1.0,1318.818,989.642,1.0,1336.274,1007.576,1.0,1101.804,296.82,1.0,1109.673,276.816,1.0,1091.356,276.52,1.0,1123.877,190.011,1.0,1104.967,272.102,1.0,1112.316,235.509,1.0,,,0.0,1156.071,460.838,1.0,1151.74,477.284,1.0,1080.639,438.501,1.0,1141.582,469.397,1.0,1115.338,454.939,1.0,1276.767,1000.348,1.0,1272.457,979.216,1.0,1263.109,991.067,1.0,,,0.0,1258.107,972.884,1.0,1242.615,952.118,1.0,1244.695,932.002,1.0,1236.411,903.79,1.0,1221.46,921.336,1.0,1160.757,864.501,1.0,1222.827,907.231,1.0,1191.76,885.002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1301.743,961.21,1.0,,,0.0,1325.022,975.053,1.0,1357.82,1027.261,1.0,1324.114,989.339,1.0,1337.479,1008.34,1.0,1100.563,291.057,1.0,1112.949,281.613,1.0,1090.916,270.784,1.0,1126.556,188.793,1.0,1106.657,268.295,1.0,1110.303,230.578,1.0,,,0.0,1155.14,460.535,1.0,1151.789,477.512,1.0,1080.588,440.377,1.0,1141.237,468.845,1.0,1114.237,459.798,1.0,1287.956,1003.02,1.0,1275.092,985.251,1.0,1262.766,1001.274,1.0,,,0.0,1262.948,990.129,1.0,1245.001,968.671,1.0,1244.097,942.326,1.0,1240.949,913.973,1.0,1223.31,926.535,1.0,1160.137,860.859,1.0,1220.965,909.854,1.0,1196.82,884.176,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1309.549,952.671,1.0,1311.581,981.261,1.0,1329.348,977.204,1.0,1357.267,1025.3,1.0,1328.542,987.818,1.0,1339.974,1011.538,1.0,1102.133,287.157,1.0,1112.062,272.662,1.0,1097.426,270.088,1.0,1127.91,186.635,1.0,1105.623,265.309,1.0,1110.578,229.756,1.0,,,0.0,1157.935,457.827,1.0,1154.785,476.096,1.0,1078.339,443.991,1.0,1142.501,466.612,1.0,1118.231,455.665,1.0,1296.933,1012.148,1.0,1279.054,1005.188,1.0,1268.024,1016.492,1.0,,,0.0,1265.31,1000.646,1.0,1244.536,979.691,1.0,1243.103,955.274,1.0,1242.245,925.328,1.0,1227.058,937.891,1.0,1174.188,859.078,1.0,1230.498,921.689,1.0,1206.915,891.113,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1315.415,944.882,1.0,1316.405,974.215,1.0,1338.27,971.471,1.0,1356.084,1024.577,1.0,1329.372,984.09,1.0,1339.925,1006.092,1.0,1100.165,290.111,1.0,1114.068,271.688,1.0,1097.148,271.628,1.0,1128.074,186.25,1.0,1105.402,263.385,1.0,1109.615,231.848,1.0,,,0.0,1157.865,457.479,1.0,1154.645,476.248,1.0,1079.97,441.599,1.0,1142.937,466.007,1.0,1116.111,457.887,1.0,1300.757,1009.023,1.0,1286.919,1008.141,1.0,1282.296,1025.39,1.0,,,0.0,1270.669,1014.861,1.0,1249.831,992.528,1.0,1242.385,970.763,1.0,1244.755,940.955,1.0,1230.023,948.737,1.0,1177.818,863.15,1.0,1233.259,935.872,1.0,1212.2,895.966,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1324.579,935.658,1.0,1320.058,964.19,1.0,1343.369,966.406,1.0,1354.451,1024.21,1.0,1337.435,978.638,1.0,1341.532,1001.909,1.0,1098.998,293.263,1.0,1114.428,272.42,1.0,1094.257,267.703,1.0,1125.618,185.991,1.0,1103.406,263.348,1.0,1112.556,232.447,1.0,,,0.0,1157.442,456.698,1.0,1154.271,476.043,1.0,1080.006,442.029,1.0,1142.063,465.034,1.0,1117.139,454.671,1.0,1307.573,1015.031,1.0,1289.217,1012.617,1.0,1289.309,1032.014,1.0,1218.233,976.544,1.0,1279.188,1015.985,1.0,1251.906,1009.698,1.0,1244.439,987.583,1.0,1250.211,956.665,1.0,1232.817,966.688,1.0,1190.338,874.701,1.0,1240.868,949.607,1.0,1220.552,912.019,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1329.907,929.148,1.0,1328.593,960.349,1.0,1348.133,959.896,1.0,1352.665,1023.027,1.0,1337.804,966.697,1.0,1344.521,995.959,1.0,1098.938,294.873,1.0,1115.336,274.402,1.0,1095.895,269.816,1.0,1117.493,187.864,1.0,1103.558,264.977,1.0,1110.512,234.474,1.0,1172.35,468.898,0.39899998903274536,1155.797,458.28,1.0,1154.568,477.022,1.0,1078.351,445.072,1.0,1141.88,466.816,1.0,1119.484,456.298,1.0,1312.296,1015.017,1.0,1297.753,1013.888,1.0,1293.0,1033.322,1.0,1221.506,991.015,1.0,1287.612,1025.16,1.0,1253.961,1022.269,1.0,1247.93,1000.915,1.0,1253.27,967.155,1.0,1234.556,976.409,1.0,1209.373,880.772,1.0,1239.469,968.834,1.0,1230.165,922.221,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1334.802,922.266,1.0,1333.784,949.661,1.0,1352.885,954.274,1.0,1349.961,1019.347,1.0,1342.219,960.39,1.0,1346.431,985.03,1.0,1098.468,294.578,1.0,1114.008,279.867,1.0,1096.42,272.85,1.0,1124.974,187.388,1.0,1104.131,268.856,1.0,1110.357,231.649,1.0,1171.884,468.604,0.10599999874830246,1157.018,459.869,1.0,1154.485,478.672,1.0,1083.71,445.597,1.0,1143.825,468.987,1.0,1118.751,456.381,1.0,1313.363,1015.896,1.0,1297.05,1019.676,1.0,1303.807,1037.969,1.0,1220.618,1006.742,1.0,1289.023,1037.711,1.0,1258.413,1034.411,1.0,1248.07,1009.52,1.0,1251.039,984.401,1.0,1230.956,990.958,1.0,1225.491,897.449,1.0,1238.491,976.171,1.0,1233.4,940.99,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1336.828,919.705,1.0,1335.79,947.547,1.0,1354.186,946.226,1.0,1353.432,1013.704,1.0,1350.431,954.862,1.0,1352.34,980.257,1.0,1099.07,292.773,1.0,1113.717,279.217,1.0,1096.615,272.143,1.0,1124.475,186.517,1.0,1103.212,267.532,1.0,1110.779,234.017,1.0,,,0.0,1161.63,459.578,1.0,1153.581,479.254,1.0,1069.763,444.656,0.9779999852180481,1146.72,468.669,1.0,1114.86,458.205,1.0,1319.344,1015.407,1.0,1308.235,1019.092,1.0,1310.372,1039.92,1.0,1224.376,1020.936,1.0,1296.386,1036.044,1.0,1261.783,1045.854,1.0,1260.103,1016.6,1.0,1256.566,988.75,1.0,1237.432,997.416,1.0,1232.862,902.382,1.0,1245.689,984.604,1.0,1237.909,950.03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1344.234,908.415,1.0,1337.904,940.128,1.0,1360.082,941.237,1.0,1347.183,1010.281,1.0,1353.538,950.91,1.0,1351.775,977.062,1.0,1100.287,289.194,1.0,1113.567,276.498,1.0,1096.867,269.409,1.0,1126.964,186.9,1.0,1105.509,266.82,1.0,1115.638,232.842,1.0,1171.441,470.204,0.796999990940094,1153.79,456.117,1.0,1153.621,478.007,1.0,1071.635,459.338,1.0,1139.354,465.164,1.0,1113.63,455.823,1.0,1323.932,1013.869,1.0,1311.611,1027.712,1.0,1316.705,1043.421,1.0,1233.757,1037.243,1.0,1306.582,1038.449,1.0,1279.387,1046.307,1.0,1272.249,1026.9,1.0,1262.93,1002.429,1.0,1246.156,1010.728,1.0,1237.431,908.847,1.0,1251.37,994.956,1.0,1242.32,957.199,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1342.761,905.811,1.0,1346.483,936.811,1.0,1367.078,935.432,1.0,1351.05,1004.342,1.0,1357.181,947.514,1.0,1359.815,969.592,1.0,1099.432,282.294,1.0,1113.744,266.929,1.0,1093.554,266.0,1.0,1127.763,187.819,1.0,1105.7,262.836,1.0,1109.437,229.8,1.0,1169.662,473.104,1.0,1154.967,455.282,1.0,1152.0,476.501,1.0,1075.634,457.621,1.0,1143.719,459.803,1.0,1114.092,457.837,1.0,1326.185,1014.17,1.0,1314.204,1028.68,1.0,1321.167,1044.654,1.0,1238.588,1056.882,1.0,1304.813,1042.005,1.0,1280.232,1055.177,1.0,1278.075,1031.341,1.0,1272.251,1001.551,1.0,1254.538,1015.093,1.0,1238.778,923.379,1.0,1258.233,999.39,1.0,1246.785,970.657,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1353.202,902.078,1.0,1353.934,937.243,1.0,1371.474,934.934,1.0,1351.48,1002.732,1.0,1368.044,943.082,1.0,1367.516,969.293,1.0,1098.678,283.303,1.0,1112.638,267.475,1.0,1093.121,266.408,1.0,1128.789,188.34,1.0,1103.647,263.303,1.0,1108.674,230.854,1.0,1170.139,468.4,1.0,1154.197,453.301,1.0,1152.084,473.615,1.0,1077.938,455.566,1.0,1142.842,461.528,1.0,1115.492,458.43,1.0,1328.193,1012.222,1.0,1319.839,1030.784,1.0,1327.704,1042.969,1.0,1247.546,1066.974,1.0,1310.279,1039.822,1.0,1286.649,1057.365,1.0,1287.078,1033.524,1.0,1277.541,1005.706,1.0,1261.3,1022.193,1.0,1239.446,929.995,1.0,1265.121,1006.281,1.0,1255.086,974.428,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1360.429,902.936,1.0,1359.352,928.347,1.0,1378.16,928.459,1.0,1364.017,1000.392,1.0,1367.662,931.496,1.0,1371.72,961.456,1.0,1099.426,284.969,1.0,1109.203,266.464,1.0,1089.863,267.111,1.0,1128.257,190.034,1.0,1103.73,262.768,1.0,1113.043,232.765,1.0,1170.969,467.481,0.9850000143051147,1154.692,455.844,1.0,1152.286,476.232,1.0,1078.263,455.499,1.0,1143.728,460.033,1.0,1115.884,456.838,1.0,1327.921,1011.954,1.0,1323.784,1033.746,1.0,1331.167,1043.584,1.0,1254.497,1071.583,1.0,1314.445,1042.442,1.0,1292.286,1063.286,1.0,1291.938,1031.167,1.0,1285.807,1011.679,1.0,1273.03,1023.108,1.0,1238.548,938.548,1.0,1271.213,1013.676,1.0,1260.301,974.242,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1360.432,897.35,1.0,1369.188,921.704,1.0,1386.641,921.287,1.0,1368.892,996.807,1.0,1373.498,930.759,1.0,1383.083,955.812,1.0,1095.832,290.65,1.0,1110.23,265.662,1.0,1090.51,266.753,1.0,1126.351,191.62,1.0,1104.157,262.546,1.0,1111.809,234.576,1.0,1173.222,468.25,1.0,1152.382,456.828,1.0,1154.425,473.96,1.0,1076.712,456.549,1.0,1140.342,458.669,1.0,1113.533,456.577,1.0,1325.297,1012.009,1.0,1323.783,1028.662,1.0,1327.799,1044.795,1.0,1257.969,1077.11,1.0,1318.09,1045.018,1.0,1293.164,1066.252,1.0,1291.476,1033.332,1.0,1281.165,1014.773,1.0,1273.703,1027.289,1.0,1241.233,943.671,1.0,1272.667,1016.841,1.0,1256.765,982.364,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1371.362,889.105,1.0,1373.843,918.282,1.0,1391.725,919.962,1.0,1368.178,989.367,1.0,1385.124,922.826,1.0,1392.49,958.667,1.0,1094.997,291.187,1.0,1110.748,266.444,1.0,1091.613,267.041,1.0,1127.872,190.937,1.0,1104.467,262.372,1.0,1112.973,231.756,1.0,1182.473,467.523,1.0,1160.161,459.205,1.0,1163.124,471.217,1.0,1076.681,459.354,0.996999979019165,1151.151,458.146,1.0,1115.164,457.648,1.0,1317.545,1005.626,1.0,1321.761,1031.606,1.0,1333.564,1042.572,1.0,1257.592,1079.242,1.0,1317.255,1047.104,1.0,1295.303,1066.982,1.0,1295.025,1042.0,1.0,1287.545,1018.859,1.0,1272.475,1033.631,1.0,1239.034,947.181,1.0,1271.216,1015.456,1.0,1256.755,990.175,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1379.827,883.583,1.0,1379.801,909.457,1.0,1401.79,910.417,1.0,1370.771,988.356,1.0,1387.596,919.909,1.0,1392.291,952.196,1.0,1096.415,293.771,1.0,1112.581,275.128,1.0,1094.365,272.328,1.0,1126.461,186.503,1.0,1103.061,264.151,1.0,1110.587,227.979,1.0,1184.874,464.904,1.0,1161.717,457.458,1.0,1157.487,469.972,1.0,1083.552,454.868,1.0,1147.997,461.088,1.0,1121.047,458.932,1.0,1315.009,1003.884,1.0,1323.832,1030.558,1.0,1336.708,1041.525,1.0,1258.388,1077.809,1.0,1321.231,1049.579,1.0,1300.597,1068.56,1.0,1295.819,1042.634,1.0,1283.123,1021.312,1.0,1275.682,1035.083,1.0,1236.863,953.125,1.0,1270.516,1021.842,1.0,1252.211,993.534,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1379.973,878.441,1.0,1385.497,905.633,1.0,1400.108,907.269,1.0,1371.138,984.801,1.0,1389.831,916.487,1.0,1388.303,944.663,1.0,1095.972,294.37,1.0,1112.578,276.551,1.0,1095.128,271.732,1.0,1133.349,187.471,1.0,1104.19,264.361,1.0,1114.822,225.843,1.0,1185.819,464.955,1.0,1160.066,456.879,1.0,1161.438,475.069,1.0,1086.106,453.382,1.0,1152.387,458.559,1.0,1124.167,458.926,1.0,1321.797,999.336,1.0,1327.24,1034.414,1.0,1337.847,1038.939,1.0,1260.233,1077.939,1.0,1321.413,1047.034,1.0,1304.555,1067.007,1.0,1296.622,1042.443,1.0,1287.987,1022.133,1.0,1277.511,1038.109,1.0,1232.165,957.833,1.0,1275.418,1020.309,1.0,1252.726,1001.384,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
